smiles,sr-are
NCc1ccccc1,0.0
O=[N+]([O-])c1ccc(O)cc1,0.0
CN(C)c1ccc(C=O)cc1,1.0
Cc1cccc([N+](=O)[O-])c1,0.0
Cc1ccc(N(C)C)cc1,0.0
CNCc1ccccc1,0.0
CC(C)CC(=O)OCc1ccccc1,0.0
CC(C)(O)Cc1ccccc1,0.0
CCC(=O)OC/C=C/c1ccccc1,1.0
CCCC(=O)OCCc1ccccc1,0.0
CC(C)C(=O)OCC=Cc1ccccc1,0.0
Nc1ccc([As](=O)([O-])O)cc1,0.0
CCCCCCCc1ccc(O)cc1,0.0
Cc1cccc([N+](=O)[O-])c1C(=O)O,0.0
CC(=O)Nc1c(I)c(NC(C)=O)c(I)c(C(=O)[O-])c1I,0.0
Cc1ccc(N)cc1[N+](=O)[O-],0.0
Cc1c(C(=O)O)cccc1[N+](=O)[O-],0.0
CC(Oc1cccc(Cl)c1)C(=O)O,0.0
O=Cc1ccc(F)c(Br)c1,0.0
CCC(=O)c1c(O)cc(O)cc1O,0.0
O=[N+]([O-])c1ccccc1O,0.0
CCc1cccc(CC)c1N(COC)C(=O)CCl,1.0
Cc1ccc([N+](=O)[O-])cc1,0.0
C[C@H](N)[C@H](O)c1cccc(O)c1,0.0
CCCCNc1ccc(C(=O)OCCN(C)C)cc1,0.0
CNC(=O)Oc1c(C(C)(C)C)cc(C)cc1C(C)(C)C,0.0
CCC(C)(CN(C)C)OC(=O)c1ccccc1,0.0
O=[N+]([O-])c1ccccc1[O-],0.0
Cc1ccccc1NC(=N)NC(=N)N,0.0
Cc1ccc(NC=O)c(C)c1,0.0
COc1ccc(CCC(C)=O)cc1,0.0
CCN(CC)CC(=O)Nc1c(C)cccc1C(=O)OC,0.0
CC(=O)N(CC(=O)N(C)C)c1ccccc1,0.0
O=C(CCCCl)c1ccc(F)cc1,0.0
O=Cc1ccc(Cl)c([N+](=O)[O-])c1,1.0
COC(=O)c1cc(Cl)ccc1NS(=O)(=O)C(F)(F)F,0.0
O=[N+]([O-])c1cccc(C(F)(F)F)c1,0.0
Cc1ccccc1[N+](=O)[O-],0.0
O=[N+]([O-])c1ccccc1C(F)(F)F,0.0
NC(Cc1ccc(Cl)cc1)C(=O)O,0.0
Nc1cc([N+](=O)[O-])ccc1O,1.0
Nc1ccc([N+](=O)[O-])cc1O,1.0
Nc1ccc(O)c([N+](=O)[O-])c1,1.0
CC(=O)OCC(=O)Nc1cc(C#N)cc(NC(=O)COC(C)=O)c1Cl,0.0
Cc1ccc(O)c(O)c1,1.0
FC(F)(F)c1ccc(Cl)c(Cl)c1,0.0
Nc1ccc(Cl)c(Cl)c1,0.0
Nc1ccccc1Cl,0.0
FC(F)(F)c1ccc(Cl)cc1,0.0
C=Cc1ccc(C=C)cc1,0.0
Nc1ccc([As](=O)(O)O)cc1,0.0
COC(=O)c1cc(C(=O)OC)cc(S(=O)(=O)[O-])c1,0.0
CC(C)(C)c1cc(O)c(C(C)(C)C)cc1O,1.0
CC(C)CCCCOC(=O)c1ccccc1C(=O)OCCCCC(C)C,0.0
CC(C)(C)C(=O)CCc1ccc(Cl)cc1,0.0
Cc1cc(C)cc(C)c1,0.0
Cc1cccc(N)c1,0.0
CC(C)Cc1ccc(CC(=O)O)cc1,0.0
OCCSc1ccccc1,0.0
COC(=O)c1ccccc1OC,0.0
CCc1ccc(C=O)cc1,0.0
CCOP(=S)(OCC)SCSc1cc(Cl)ccc1Cl,0.0
COCCCOc1cc(C[C@@H](C[C@H](N)[C@@H](O)C[C@H](C(=O)NCC(C)(C)C(N)=O)C(C)C)C(C)C)ccc1OC,0.0
Cc1c(N)cccc1N,0.0
O=S(=O)(O)c1ccccc1,0.0
NC(=O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,1.0
CCCCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCCCCC,0.0
C=Cc1ccccc1C=C,0.0
CCCCCCCCCC(CC)c1ccc(S(=O)(=O)[O-])cc1,1.0
COc1ccccc1OCC(O)CO,0.0
CCCCCc1cc(O)cc(O)c1,1.0
CCCCCOC(=O)c1ccccc1C(=O)OCCCCC,0.0
CCCOC(=O)c1ccccc1C(=O)OCCC,0.0
CCOC(=O)c1ccc(I)cc1,0.0
CN(C)c1ccc(CCO)cc1,0.0
CNC(=O)Oc1ccccc1C(C)C,0.0
CC(C)c1ccc(NC(=O)N(C)C)cc1,0.0
Cc1ccc(C(C)C)cc1O,0.0
CC(=O)Nc1ccc(C)cc1,0.0
CCC(=O)C=Cc1ccc(OC)cc1,0.0
O=[N+]([O-])c1cc(C(F)(F)F)ccc1Cl,0.0
COc1cc(Cl)c(OC)cc1Cl,0.0
CC(C)CC=C(C=O)c1ccccc1,0.0
Sc1ccccc1Cl,0.0
CCS(=O)(=O)c1ccc(OC)c(C(=O)OC)c1,0.0
ClCc1cccc(Cl)c1,0.0
CC(C)(C)c1cccc(O)c1,0.0
CC(CCO)CCc1ccccc1,0.0
Fc1cc(Br)ccc1CBr,0.0
COc1ccc(/C(C)=C/C(=O)O)c(OC)c1,0.0
CCOC(=O)C(O)c1ccccc1,0.0
CC(CC(C#N)(c1ccccc1)C(C)C)N(C)C,0.0
Nc1ccc([N+](=O)[O-])c(N)c1,0.0
O=[N+]([O-])c1ccc(NCCO)c(OCCO)c1,0.0
N=C(N)NC(=O)Cc1c(Cl)cccc1Cl,0.0
Oc1ccc(Cl)cc1,0.0
Cc1ccc(N)cc1,0.0
CCOC(=O)C(C)(C)Oc1ccc(Cl)cc1,0.0
Cc1c(Cl)cccc1[N+](=O)[O-],0.0
Nc1cc([N+](=O)[O-])ccc1C(=O)O,1.0
CCC(C(=O)NC(N)=O)c1ccccc1,0.0
N#Cc1ccc(N(CC(N)=O)CC(F)(F)F)cc1C(F)(F)F,0.0
O=C(/C=C/c1ccccc1)NCCO,0.0
CCc1ccccc1N,0.0
CCCOC(=O)c1cc(O)c(O)c(O)c1,1.0
FC(F)(F)c1ccccc1,0.0
O=C(O)c1cc(O)c(O)c(O)c1,1.0
Cc1ccc(C)c(OCCCC(C)(C)C(=O)O)c1,0.0
CC(=O)CCc1ccc(O)cc1,0.0
O=C(O)c1ccccc1O.OCCN(CCO)CCO,0.0
Cc1cc(Cl)ccc1O,0.0
CC(C)COC(=O)c1ccc(N)cc1,0.0
Cc1cc(S(=O)(=O)O)c(N)cc1Cl,0.0
Cc1ccc(N)c(S(=O)(=O)O)c1,0.0
CC(C)(C)c1ccccc1O,0.0
Cc1ccc(C(C)(C)C)c(O)c1,0.0
Cc1cc(N)c(S(=O)(=O)O)cc1Cl,0.0
CCCCOc1ccc(CC(=O)NO)cc1,0.0
Clc1ccccc1Cl,0.0
Clc1ccc(Cl)cc1,0.0
Oc1ccc(Cl)cc1Cl,0.0
CCN(CC)C(=O)c1cccc(C)c1,0.0
Brc1ccc(Br)c(Br)c1,0.0
CCCCCCCCCC(CC)c1ccc(S(=O)(=O)O)cc1,1.0
CC(C)(C)CC(C)(C)c1ccccc1O,0.0
COC(=O)c1c(Cl)c(Cl)c(C(=O)OC)c(Cl)c1Cl,0.0
CCCC(C)c1ccccc1O,0.0
CC(C)CCOCc1ccccc1,0.0
Cc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,1.0
Cc1ccccc1C#N,0.0
Cc1c(N)cccc1C(F)(F)F,0.0
CC(=O)c1c(C)cc(C(C)(C)C)cc1C,0.0
N#Cc1cc(NC(=O)C(=O)O)c(Cl)c(NC(=O)C(=O)O)c1,0.0
CCN(CC#N)c1cccc(C)c1,0.0
CCc1ccc(C)cc1,0.0
O=C(O)CNC(=O)c1ccc([N+](=O)[O-])cc1,0.0
C=Cc1cccc(C)c1,0.0
Cc1ccc(C)c(C)c1,0.0
CC(=O)OC(C)(C)Cc1ccccc1,0.0
C=CCc1ccccc1O,0.0
C=C(C)C(=O)OCCOc1ccccc1,0.0
COc1ccc(COC(C)=O)cc1,0.0
CC(C)(O)C(=O)c1ccc(OCCO)cc1,0.0
CC(C)(O)CCc1ccccc1,0.0
CCCCc1ccc(N)cc1,0.0
CN(C)Cc1ccccc1,0.0
Cc1c(N=C=O)cccc1N=C=O,0.0
CC(CO)c1ccccc1,0.0
O=S(=O)(O)c1ccc(O)cc1,0.0
NC(=O)NS(=O)(=O)c1ccc(N)cc1,0.0
CCN(CC)CCNC(=O)COc1ccc(Cl)cc1,0.0
CC(C)CCCCCCc1ccc(O)cc1,0.0
COc1ccc(CO)cc1,0.0
CN(C)Cc1ccccc1O,0.0
CC(=O)N(CC(O)CO)c1c(I)c(C(=O)NCCO)c(I)c(C(=O)NCC(O)CO)c1I,1.0
Clc1cc(Cl)cc(Cl)c1,0.0
Clc1cccc(Cl)c1Cl,0.0
O=C(CCl)c1ccc(Cl)cc1Cl,1.0
CCCc1ccc(O)cc1,0.0
CCCCCCOc1ccc(N)cc1,0.0
C=C(CC)C(=O)c1ccc(OCC(=O)O)c(Cl)c1Cl,1.0
Clc1cc(Cl)c(Cl)c(Cl)c1,0.0
CC(C=O)Cc1ccc(C(C)(C)C)cc1,0.0
NCC(CC(=O)O)c1ccc(Cl)cc1,0.0
CCCCN(CC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],0.0
CC(=O)N(CC(O)CO)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I,0.0
Nc1ccc(S(N)(=O)=O)cc1,0.0
C[C@H](O)C(=O)Nc1c(I)c(C(=O)NC(CO)CO)c(I)c(C(=O)NC(CO)CO)c1I,0.0
O=C([O-])CCC(=O)OC[C@@H](NC(=O)C(Cl)Cl)[C@H](O)c1ccc([N+](=O)[O-])cc1,0.0
CC(C)Oc1ccccc1O,0.0
COC(OC)C(C)c1ccccc1,0.0
COc1cc(C)ccc1O,0.0
NC(=O)c1cccc([N+](=O)[O-])c1,0.0
O=C(O)c1cccc([N+](=O)[O-])c1,0.0
O=C(O)c1ccccc1[N+](=O)[O-],0.0
Nc1cccc(S(=O)(=O)O)c1,0.0
CCN(CC)C(=O)Nc1ccc(OCC(O)CNC(C)(C)C)c(C(C)=O)c1,0.0
O=C([O-])c1ccccc1C(=O)O,0.0
COc1ccc(OC)c(CC(C)N)c1,0.0
CC=Cc1ccc(OC)cc1,0.0
C/C=C/c1ccc(OC)cc1,0.0
NNCCc1ccccc1,1.0
NNc1ccccc1,1.0
CNC[C@H](O)c1cccc(O)c1,0.0
Nc1cc(S(=O)(=O)O)ccc1S(=O)(=O)O,0.0
COc1ccc(N)c([N+](=O)[O-])c1,0.0
Nc1ccc(O)c(C(=O)O)c1,0.0
COc1cccc(OC)c1C(=O)O,0.0
O=C(O)C(=O)Cc1ccccc1,1.0
CCOC(=O)C(SP(=S)(OC)OC)c1ccccc1,0.0
CC(Cc1ccccc1)NCCCCl,0.0
Brc1ccccc1,0.0
CNC(=O)c1c(I)c(NC(C)=O)c(I)c(C(=O)[O-])c1I,0.0
CC(C)(Oc1ccc(Cl)cc1)C(=O)O,0.0
CC=CC(=O)N(CC)c1ccccc1C,0.0
CC(C)CC(O)Cc1ccccc1,0.0
CC(=O)OC(c1ccccc1)C(Cl)(Cl)Cl,0.0
C/C=C\c1ccc(OCC)c(O)c1,0.0
CCOC(=O)c1ccccc1N,0.0
CCNc1ccccc1,0.0
CN(C)c1ccc(N=NS(=O)(=O)[O-])cc1,1.0
O=C(O)c1ccc([N+](=O)[O-])cc1,0.0
O=[N+]([O-])c1ccccc1,0.0
COc1ccccc1[N+](=O)[O-],0.0
Nc1ccc([N+](=O)[O-])cc1,0.0
NC(CO)C(=O)NNCc1ccc(O)c(O)c1O,0.0
Oc1c(Br)cc(Br)cc1Br,1.0
CCOC(=O)c1ccccc1O,0.0
CCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC,0.0
CCOP(=S)(OCC)Oc1ccc(S(C)=O)cc1,0.0
Cc1ccc(S(=O)(=O)[O-])cc1.[Na+],0.0
N=C(N)NS(=O)(=O)c1ccc(N)cc1,0.0
Cc1cc(Br)ccc1NC(=O)CCl,1.0
CCCOC(=O)c1ccc(N)cc1,0.0
COc1cc(S(N)(=O)=O)cc(C(=O)O)c1OC,0.0
CCCCCC(C=O)=Cc1ccccc1,0.0
COc1ccc(C)cc1[N+](=O)[O-],0.0
COC(=O)c1cc(Cl)cc(Cl)c1,0.0
Oc1c(Cl)cc(Cl)cc1Cl,1.0
CC(Oc1cc(Cl)c(Cl)cc1Cl)C(=O)O,0.0
O=C(O)COc1cc(Cl)c(Cl)cc1Cl,1.0
O=C(Cl)c1ccccc1,0.0
CCOc1ccc(NC(=O)OC(C)C)cc1OCC,0.0
CCOP(=S)(OCC)SCSc1ccc(Cl)cc1,0.0
O=C([O-])c1cccc([N+](=O)[O-])c1,0.0
Cc1ccc(N)c([N+](=O)[O-])c1,0.0
Cc1ccc([N+](=O)[O-])c(N)c1,0.0
CNc1ccc([N+](=O)[O-])cc1,0.0
C=CCOC(=O)c1ccccc1C(=O)OCC=C,0.0
Oc1cccc(O)c1O,0.0
COC(=O)c1cc(Cl)ccc1OC,0.0
COc1ccc(C)cc1,0.0
CCc1ccc(CC)cc1,0.0
CCC(CC)Nc1c([N+](=O)[O-])cc(C)c(C)c1[N+](=O)[O-],0.0
Clc1cc(Cl)c(Cl)c(Cl)c1Cl,0.0
O=C(O)c1ccccc1OP(=O)(O)O,0.0
NC(=O)OCCCc1ccccc1,0.0
CC(=O)Nc1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I,0.0
Cc1cccc(Br)c1,0.0
BrCc1ccccc1,0.0
O=Cc1ccc(O)c(O)c1O,1.0
COP(=S)(NC(C)C)Oc1ccc(C)cc1[N+](=O)[O-],0.0
N[C@@H](Cc1cc(I)c(O)c(I)c1)C(=O)O,0.0
CC(C)c1ccc(CO)cc1,0.0
CC(C)NCC(O)c1ccc(N)c(C#N)c1,0.0
NP(N)(=O)NC(=O)c1ccc(F)cc1,0.0
COc1ccc([N+](=O)[O-])cc1N,0.0
CCN(CC)CCNC(=O)c1cc(Br)c(N)cc1OC,0.0
COC(=O)c1ccc(C(=O)OC)cc1,0.0
NC(=O)NC(=O)Cc1ccccc1,0.0
O=[N+]([O-])c1cccc(Cl)c1,0.0
CC(C)c1ccc(C=O)cc1,0.0
CCc1ccc(O)cc1,0.0
O=C(O)C=Cc1ccc(O)c(O)c1,0.0
CCOC(=O)c1ccccc1,0.0
Cl[Hg]c1ccccc1,1.0
O=Cc1ccccc1O,0.0
Cc1ccc(NC(N)=O)cc1,0.0
Cc1ccccc1,0.0
Cc1ccc(N=C=O)cc1N=C=O,1.0
Cc1ccccc1S(N)(=O)=O,0.0
CCOc1ccccc1OCC,0.0
Cc1cc(Cl)ccc1N=CN(C)C,0.0
CCCCCCCCCCCc1ccccc1,0.0
CCOP(=S)(OCC)Oc1ccc([N+](=O)[O-])cc1,0.0
COc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,0.0
O=[N+]([O-])c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,1.0
Nc1ccc(C(=O)O)cc1,0.0
CCCCCCc1ccc(O)cc1O,1.0
NC(=O)CC[C@H](Nc1ccc([N+](=O)[O-])cc1)C(=O)O,0.0
COCc1ccc(COC)cc1,0.0
Nc1cc(C(=O)O)c(O)c(S(=O)(=O)O)c1,0.0
OCCc1ccccc1,0.0
COC(=O)c1ccccc1C(=O)OC,0.0
NC(Cc1ccc(F)cc1)C(=O)O,0.0
O=C(Cl)c1ccccc1F,0.0
O=CNc1ccccc1,0.0
CCCC(=O)c1ccccc1,0.0
N#Cc1ccccc1C#N,0.0
CC(=O)CCc1ccc(OC(C)=O)cc1,0.0
CCCCCCCCOC(=O)c1ccc(C(=O)OCCCCCCCC)c(C(=O)OCCCCCCCC)c1,0.0
Cc1ccc(C=O)cc1C,0.0
CC(C)NC(=O)c1ccccc1N,0.0
O=C(O)CONC(=O)c1ccccc1,0.0
CC(C)NC(=N)NC(=N)Nc1ccc(Cl)cc1,0.0
Fc1ccc(Br)cc1,0.0
CC(=O)Nc1ccc(/C=N/NC(N)=S)cc1,0.0
Nc1ccc(C(=O)NCC(=O)O)cc1,0.0
CC(=O)Oc1cccc(O)c1,0.0
C#CCN(C)Cc1ccccc1,0.0
OCCOc1cccc(OCCO)c1,0.0
CC(=O)OCCc1ccccc1,0.0
CC(C)(C)c1cc(CO)cc(C(C)(C)C)c1O,1.0
Cc1ccc(O)c(C(C)(C)C)c1,0.0
COc1ccc(O)c(C(C)(C)C)c1,0.0
Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,0.0
O=C(O)Cc1ccc(Cl)cc1Cl,0.0
OCc1ccc(Cl)cc1Cl,0.0
Nc1c(Cl)cc(Cl)cc1[N+](=O)[O-],1.0
COc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],0.0
CCOC(=O)c1ccc(N)cc1,0.0
Cc1ccc(O)c([N+](=O)[O-])c1,0.0
CC(=O)CC(=O)Nc1ccccc1C,0.0
C[C@H](N)[C@H](O)c1ccc(O)c(O)c1,0.0
Cc1cc(Cl)ccc1OCCCC(=O)O,0.0
Cc1cc(Cl)ccc1OC(C)C(=O)O,0.0
Cc1cc(Cl)ccc1OCC(=O)O,0.0
Oc1ccccc1,0.0
CN(C)N=Nc1ccccc1,0.0
S=C=Nc1ccccc1,1.0
CC(C)Cc1ccccc1,0.0
CCCCCCC(=O)c1ccccc1,0.0
Cc1ccc(S)cc1,0.0
CCCCc1ccc(Cl)cc1,0.0
ClC(Cl)(Cl)c1ccc(C(Cl)(Cl)Cl)cc1,0.0
O=C(O)c1ccccc1O,0.0
CCNS(=O)(=O)c1ccc(C)cc1,0.0
CCc1ccccc1O,0.0
Cc1ccccc1OCC(O)CO,0.0
O=Cc1cccc([N+](=O)[O-])c1,0.0
Cc1cccc(O)c1,0.0
COC(=O)c1cccc(C(=O)OC)c1,0.0
CC(C(=O)c1ccccc1)N(C)C,0.0
CCCC(=O)OCc1ccccc1,0.0
CC(C)CCCCCCOC(=O)c1ccc(C(=O)OCCCCCCC(C)C)c(C(=O)OCCCCCCC(C)C)c1,0.0
COc1ccccc1/C=C/C=O,0.0
Cc1ccc(C)c(S(=O)(=O)O)c1,0.0
O=Cc1ccccc1S(=O)(=O)[O-],0.0
Cc1cc(C)c(C)c(C)c1,0.0
CCCCC(CC)COC(=O)c1ccc(N(C)C)cc1,0.0
O=C(Cl)c1ccc(C(=O)Cl)cc1,0.0
CCOc1ccc(NC(=O)CC(C)=O)cc1,0.0
Cc1ccc(N)cc1S(=O)(=O)O,0.0
COC(=O)COc1ccc(Cl)cc1Cl,0.0
Cc1cccc(O)c1N,1.0
Cc1cccc(S(=O)(=O)[O-])c1C,0.0
CC(C)CCOC(=O)c1ccc(N(C)C)cc1,0.0
CC(C)CCOC(=O)c1ccccc1,0.0
Cc1cc(C)c(C)c(O)c1,0.0
CC(C)COC(=O)c1ccccc1O,0.0
CC(C)CCCCCCCOC(=O)c1ccc(C(=O)OCCCCCCCC(C)C)c(C(=O)OCCCCCCCC(C)C)c1,0.0
COP(=O)(OC)OC(=CCl)c1cc(Cl)c(Cl)cc1Cl,1.0
CCCCCN(CCCCC)C(=O)C(CCC(=O)[O-])NC(=O)c1ccc(Cl)c(Cl)c1,0.0
CC(=O)c1ccc(O)cc1,0.0
CCSCc1ccccc1OC(=O)NC,0.0
N#CCc1ccccc1,0.0
N#Cc1ccccc1,0.0
O=C(CBr)OCc1ccccc1,0.0
CCCCCc1ccc(Cl)cc1,0.0
COC(=O)c1ccccc1C,0.0
CC(C)(C)C(=O)c1ccccc1,0.0
CCOC(=O)c1ccc(C)cc1,0.0
Cc1cc(C)cc(N)c1,0.0
Cc1ccc(S(=O)(=O)[O-])cc1C,0.0
Cc1cccc(C)c1N,0.0
Cc1ccc(C)c(N)c1,0.0
Cc1cccc(N)c1C,0.0
O=C(O)c1ccc(S(=O)(=O)N(Cl)Cl)cc1,1.0
CCCCOC(=O)c1ccc(N)cc1,0.0
COc1ccc(C=O)cc1,0.0
COP(=S)(OC)Oc1c(Cl)cc(C)cc1Cl,0.0
COC(=O)c1ccc(C(=O)O)cc1,0.0
ClP(Cl)c1ccccc1,0.0
Cc1c(O)cccc1O,0.0
COC(=O)c1ccccc1,0.0
Cc1ccc(CO)cc1,0.0
N#Cc1ccccc1O,0.0
CC(C)(N)Cc1ccc(Cl)cc1,0.0
CCCCC(CC)COC(=O)COc1ccc(Cl)cc1C,0.0
Cc1cccc(O)c1C,0.0
Cc1ccc(C)c(O)c1,0.0
Cc1cc(C)cc(O)c1,0.0
CN(C)c1ccc(N)cc1,1.0
Nc1cccc(Cl)c1,0.0
CCOc1ccc(N)c([N+](=O)[O-])c1,0.0
CC(=O)Nc1ccccc1O,1.0
CC(=O)Nc1cccc(O)c1,0.0
CCCCOC(=O)COC(=O)c1ccccc1C(=O)OCCCC,0.0
CCCCCCCC(=O)Oc1c(Br)cc(C#N)cc1Br,0.0
CCC(C)c1ccc(O)cc1,0.0
CCC(C)c1ccccc1O,0.0
OCCOc1ccccc1,0.0
Oc1ccccc1O,1.0
O=[N+]([O-])c1ccc(O)c([N+](=O)[O-])c1,1.0
Cc1c([N+](=O)[O-])cccc1[N+](=O)[O-],0.0
Cc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],0.0
CCCCC(CC)COC(=O)COc1cc(Cl)c(Cl)cc1Cl,0.0
CCCCOCCOC(=O)COc1cc(Cl)c(Cl)cc1Cl,0.0
CCC(=O)c1cccc(Cl)c1,0.0
O=[N+]([O-])c1ccc(F)c(Cl)c1,0.0
OCC=Cc1ccccc1,0.0
CCCC(CC)c1ccccc1,0.0
CC(=O)/C=C/c1ccccc1,0.0
CC(=O)Oc1ccc(C)cc1,0.0
O=C(O)c1cc(C(=O)O)cc([N+](=O)[O-])c1,0.0
CCOCN(C(=O)CCl)c1c(C)cccc1CC,1.0
CN[C@@H](C)[C@H](O)c1ccccc1,0.0
Cc1ccc(O)c(N)c1,1.0
Cc1ccc(N)cc1O,1.0
O=[N+]([O-])c1cc(Cl)c(Cl)c(Cl)c1Cl,1.0
COc1c(C(C)(C)C)cc([N+](=O)[O-])c(C)c1[N+](=O)[O-],0.0
CCCCC(CC)COC(=O)c1ccccc1C(=O)O,0.0
COc1ccc(NC(C)=O)cc1,0.0
BrCc1ccc(Br)cc1,0.0
O=C(O)COc1ccc(Cl)cc1,0.0
CC(C)(C)c1cccc(C(C)(C)C)c1O,0.0
O=C(O)c1cc(Cl)ccc1Cl,0.0
O=C(O)c1c(Cl)cccc1Cl,0.0
O=C(O)c1cccc(Cl)c1Cl,0.0
O=C(O)c1ccc(Cl)cc1Cl,0.0
O=Cc1c(Cl)cccc1Cl,0.0
O=Cc1ccc(Cl)c(Cl)c1,0.0
O=C(Cl)c1ccc(F)c(Cl)c1,0.0
O=S(=O)(Cl)c1c(Cl)cccc1Cl,0.0
CC/C=C\CCOC(=O)c1ccccc1,0.0
CCOP(=S)(OCC)Oc1cc(Cl)c(Br)cc1Cl,0.0
CC(C)(C)NCC(O)c1cc(Cl)c(N)c(C(F)(F)F)c1,0.0
CN(C)C(=O)Nc1cccc(OC(=O)NC(C)(C)C)c1,1.0
NCc1ccc(S(N)(=O)=O)cc1,0.0
CO[Si](C)(OC)c1ccccc1,0.0
Cc1ccc(S(=O)(=O)[N-]Cl)cc1,0.0
CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,0.0
COc1cc(OC)cc(OC)c1,0.0
CN(C)c1ccccc1,0.0
CCN(CC)C(=O)c1ccc(O)c(OC)c1,0.0
CCN(CC)CCNC(=O)c1cc(S(C)(=O)=O)ccc1OC,0.0
CN(C)CCc1ccc(O)cc1,0.0
CC(=O)Nc1ccc(S(=O)(=O)Cl)cc1,0.0
Cc1ccc([N+](=O)[O-])cc1Cl,0.0
CC(C)c1ccccc1C(C)C,0.0
Cc1cccc(Cl)c1,0.0
COCC(=O)N(c1c(C)cccc1C)C(C)C(=O)OC,0.0
Nc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,0.0
CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1,0.0
CCC(=O)OCc1ccccc1,0.0
NS(=O)(=O)c1ccccc1Cl,0.0
CN(C)C(=O)Nc1ccc(Cl)cc1,0.0
Cc1ccc(S(=O)(=O)N=C=O)cc1,0.0
NC(=O)c1ccccc1O,0.0
C#CCN(C)CCCOc1ccc(Cl)cc1Cl,1.0
Cc1ccc(C)c(O)c1C,0.0
CN(C)C(=O)Oc1cc(OC(=O)N(C)C)cc(C(O)CNC(C)(C)C)c1,0.0
[O-]c1ccccc1,0.0
NC(=O)Nc1ccc(Cl)cc1,0.0
COc1ccc(CCO)cc1,0.0
NS(=O)(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,0.0
CCC(=O)OCCOc1ccccc1,0.0
COc1cc(C=O)ccc1OC(=O)C(C)C,0.0
O=C(CCCl)NCCc1ccccc1,0.0
CNCC(O)c1ccc(O)cc1,0.0
O=C(CCl)c1ccccc1,1.0
COC(=O)c1ccccc1C(=O)O,0.0
CC(=O)Nc1ccc(C(=O)CCl)cc1,1.0
CCCCOC(=O)c1ccccc1C(=O)O,0.0
Nc1ccc(Cl)cc1,0.0
CCC(C)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1OC(=O)C=C(C)C,1.0
CCC(C)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1OC(=O)OC(C)C,1.0
CSc1ccc(Cl)cc1,0.0
Cc1ccccc1Cl,0.0
CS(=O)(=O)c1ccc(Cl)cc1,0.0
Cc1c(C)c([N+](=O)[O-])c(C(C)(C)C)c([N+](=O)[O-])c1C,0.0
C#CCN(C)[C@H](C)Cc1ccccc1,0.0
CCN(CCC#N)c1ccccc1,0.0
Clc1ccccc1,0.0
CCOC(=O)c1cccnc1,0.0
Oc1nc(Cl)c(Cl)cc1Cl,1.0
CSC(=O)c1c(C(F)F)nc(C(F)(F)F)c(C(=O)SC)c1CC(C)C,0.0
Nc1ccncc1N,0.0
O=C(O)c1cccc(Cl)n1,0.0
CCN(Cc1ccc(Cl)nc1)/C(=C/[N+](=O)[O-])NC,0.0
Cc1ncc(CO)c(CN)c1O,0.0
Cc1ncc(CO)c(CO)c1O,0.0
CC(=O)c1cccnc1,0.0
NCc1cccnc1,0.0
Clc1ccccn1,0.0
NCCNC(=O)c1ccc(Cl)cn1,0.0
O=C(O)c1nc(Cl)c(Cl)c(Cl)c1Cl,1.0
ClCc1ccccn1,0.0
ClCc1cccnc1,0.0
Nc1c(Cl)c(F)nc(OCC(=O)O)c1Cl,0.0
O=C(O)c1ccc(O)nc1,0.0
OCCc1ccccn1,0.0
N#Cc1ccccn1,0.0
CN(C)c1ccncc1,0.0
CC(N/C(=N\C#N)Nc1ccncc1)C(C)(C)C,0.0
Clc1nc(Cl)c(Cl)c(Cl)c1Cl,1.0
CCCCOCCOC(=O)COc1nc(Cl)c(Cl)cc1Cl,0.0
Nc1cccnc1,0.0
Cc1ccnc(N)c1,0.0
CC(=NC#N)N(C)Cc1ccc(Cl)nc1,0.0
CCCCCCC(C)OC(=O)COc1nc(F)c(Cl)c(N)c1Cl,0.0
Clc1cccc(C(Cl)(Cl)Cl)n1,0.0
C/C(=N/NC(=O)c1ccncc1)C(=O)O,0.0
NNC(=O)c1cccnc1,0.0
O=C(O)c1cccnc1,0.0
CCOC(=O)CC(=O)c1cc(F)c(Cl)nc1Cl,0.0
CCCCOCCOC(=O)c1cccnc1,0.0
Nc1ccccn1,0.0
c1ccncc1,0.0
Cc1ncc(COP(=O)(O)O)c(C=O)c1O,0.0
